Tilda UID;Brand;SKU;Mark;Category;Title;Description;Text;Photo;Price;Quantity;Price Old;Editions;Modifications;External ID;Parent UID;Characteristics:Цвет;Characteristics:Размер;Characteristics:Состав;Weight;Length;Width;Height
1,67246E+11;;RE-OV-BOR-03;;;Комбинезон Hide the side / M (44)- M (44);;;;11790.00;6;;Размеры:M (44);;CLLaYVlhDRc7T0khsJKx;7,31332E+11;;;;0;0;0;0
1,47336E+11;;;;Топы и футболки;Футболка базовая;Футболка;;https://static.tildacdn.com/stor3666-3864-4737-a164-363763326135/56009970.jpg;;;;;;be89171d-ad0a-11ed-bc93-18037346542a;;экрю;onesize;95% бамбук, 5% лайкра;0;0;0;0
1,09761E+11;;RE-TS-ECR-02;;;Футболка базовая / onesize- onesize;;;;5990.00;3;;Размеры:onesize;;n4VTPdhORJV3fuy1iSpN;1,47336E+11;;;;0;0;0;0
3,52414E+11;;RE-TS-ECR-03;;;Футболка базовая / oversize- oversize;;;;5990.00;1;;Размеры:oversize;;TUvLMe5XYjJn0rSMtuyS;1,47336E+11;;;;0;0;0;0
2,90466E+11;;RE-TS-GRE-01;;Топы и футболки;Футболка базовая;;;https://static.tildacdn.com/stor6537-3261-4166-a365-626663663136/20868415.jpg;5990.00;3;;;;e4a3feb9-addf-11ed-bc94-18037346542a;;серый;oversize;100% хлопок;0;0;0;0
4,89589E+11;;RE-LG-GRE-01;;Леггинсы и велосипедки;Леггинсы базовые;Леггинсы;;https://static.tildacdn.com/stor6263-3262-4237-b561-306338613035/21733839.jpg;5299.00;2;;;;e4a3febd-addf-11ed-bc94-18037346542a;;серый;XS(40);100% хлопок;0;0;0;0
4,85544E+11;;;;Леггинсы и велосипедки;Велосипедки;;;https://static.tildacdn.com/stor6465-6664-4033-a337-326561306666/71541272.jpg;;;;;;e4a3febe-addf-11ed-bc94-18037346542a;;серый;XS(40);100% хлопок;0;0;0;0
2,15393E+11;;RE-CYC-GRE-01;;;Велосипедки / XS- XS;;;;4299.00;3;;Размеры:XS;;7uKOkZCO0ahHcjfVAeKp;4,85544E+11;;;;0;0;0;0
8,91901E+11;;RE-CYC-GRE-02;;;Велосипедки / S- S;;;;4299.00;1;;Размеры:S;;kKfVJGIclexJ3n3b9kaO;4,85544E+11;;;;0;0;0;0
9,99223E+11;;;;Леггинсы и велосипедки;Велосипедки;;;https://static.tildacdn.com/stor6165-3166-4835-a437-386364333835/19290704.jpg;;;;;;e4a3fec1-addf-11ed-bc94-18037346542a;;экрю;XS(40);95% бамбук, 5% лайкра;0;0;0;0
1,38957E+11;;RE-CYC-ECR-04;;;Велосипедки / XS- XS;;;;4299.00;3;;Размеры:XS;;uiTz6UxbmXtjhZKOfDv7;9,99223E+11;;;;0;0;0;0
2,09231E+11;;RE-CYC-ECR-05;;;Велосипедки / S- S;;;;4299.00;3;;Размеры:S;;LL0kzu9TAP5le2AtLAVu;9,99223E+11;;;;0;0;0;0
3,36476E+11;;;;"Брюки и шорты;everrever by Victoria Demidova";Шорты Glam Sport;Шорты;;https://static.tildacdn.com/stor6631-6264-4835-b234-316265353635/59364454.jpg;;;;;;e4a3fec5-addf-11ed-bc94-18037346542a;;белый;"XS/S (40-42); M/L (44-46)";100% полиэфир;0;0;0;0
7,50218E+11;;RE-SH-WH-01;;;Шорты Glam Sport / XS/S (40-42)- XS/S (40-42);;;;7900.00;0;;Размеры:XS/S (40-42);;66hsZ86tk3pRFusFMp3R;3,36476E+11;;;;0;0;0;0
1,41506E+11;;RE-SH-WH-02;;;Шорты Glam Sport / M/L (44-46)- M/L (44-46);;;;7900.00;4;;Размеры:M/L (44-46);;K7zBy9TuBsSP1oUkYBcP;3,36476E+11;;;;0;0;0;0
7,89215E+11;;;;Брюки и шорты;Шорты Glam Sport;Шорты;;https://static.tildacdn.com/stor3162-3335-4333-b363-316131636466/52011932.jpg;;;;;;e4a3fece-addf-11ed-bc94-18037346542a;;бежевый;"XS/S (40-42); M/L (44-46)";100% полиэфир;0;0;0;0
5,10038E+11;;RE-SH-BW-01;;;Шорты Glam Sport / XS/S (40-42)- XS/S (40-42);;;;7900.00;2;;Размеры:XS/S (40-42);;EvP49lyaRt6ldZ7yrlDF;7,89215E+11;;;;0;0;0;0
8,45522E+11;;RE-SH-BW-02;;;Шорты Glam Sport / M/L (44-46)- M/L (44-46);;;;7900.00;0;;Размеры:M/L (44-46);;gejnrYenvhTaSUTRj5Au;7,89215E+11;;;;0;0;0;0
8,99795E+11;;;;Топы и футболки;Топ с узлом;;;https://static.tildacdn.com/stor3565-3733-4661-b337-653631643766/23496143.jpg;;;;;;6d49ff50-b686-11ed-bc94-18037346542a;;черный;XS (40);82% нейлон, 18% спандекс;0;0;0;0
5,9858E+11;;RE-KT-BLC-01;;;Топ с узлом / XS- XS;;;;5990.00;3;;Размеры:XS;;55DXaxKTrUexYuz3fFb2;8,99795E+11;;;;0;0;0;0
6,11704E+11;;RE-KT-BLC-02;;;Топ с узлом / S- S;;;;5990.00;0;;Размеры:S;;UuaV8ctfxaf7Gebbnc8E;8,99795E+11;;;;0;0;0;0
3,36565E+11;;RE-KT-BLC-03;;;Топ с узлом / M- M;;;;5990.00;1;;Размеры:M;;ZNaedUESkALtCxIJEnda;8,99795E+11;;;;0;0;0;0
9,41503E+11;;;;Топы и футболки;Топ с узлом;;;https://static.tildacdn.com/stor3461-3639-4136-a133-623061656632/93326247.jpg;;;;;;6d49ff56-b686-11ed-bc94-18037346542a;;бордовый;XS (40);82% нейлон, 18% спандекс;0;0;0;0
9,98288E+11;;RE-KT-BOR-01;;;Топ с узлом / XS- XS;;;;5990.00;0;;Размеры:XS;;r6UXG36APpbMgHccs3u9;9,41503E+11;;;;0;0;0;0
9,01132E+11;;RE-KT-BOR-02;;;Топ с узлом / S- S;;;;5990.00;2;;Размеры:S;;dtKVsDhNLI7sL5fb5ByD;9,41503E+11;;;;0;0;0;0
2,85049E+11;;RE-KT-BOR-03;;;Топ с узлом / M- M;;;;5990.00;0;;Размеры:M;;JvS7fOHGUARnxJE64U0H;9,41503E+11;;;;0;0;0;0
9,23494E+11;;;;Комбинезоны;Комбинезон Classic;Комбинезон;;https://static.tildacdn.com/stor3662-3165-4130-b566-316462613339/18980131.jpg;;;;;;4366b849-b80e-11ed-bc95-18037346542a;;зеленый;XS (40);80% полиамид, 20% эластан;0;0;0;0
4,0236E+11;;RE-OV-GRE-01;;;Комбинезон Classic / XS- XS;;;;14890.00;12;;Размеры:XS;;IpF8hErA5L6HfC7luMi0;9,23494E+11;;;;0;0;0;0
4,85116E+11;;RE-OV-GRE-02;;;Комбинезон Classic / S- S;;;;14890.00;6;;Размеры:S;;2b7KtLyuJGLdG1ukOfHz;9,23494E+11;;;;0;0;0;0
8,54292E+11;;RE-OV-GRE-03;;;Комбинезон Classic / M- M;;;;14890.00;16;;Размеры:M;;m7yoD9vVAFRjCMi4geCK;9,23494E+11;;;;0;0;0;0
3,37586E+11;;;;Комбинезоны;Комбинезон Classic;Комбинезон;;https://static.tildacdn.com/stor3064-6363-4566-b066-663838376566/23698956.jpg;;;;;;4366b850-b80e-11ed-bc95-18037346542a;;синий;XS (40);80% полиамид, 20% эластан;0;0;0;0
1,93018E+11;;RE-OV-BLU-07;;;Комбинезон Classic / XS- XS;;;;14890.00;11;;Размеры:XS;;0FS3YOTmDysnt6ZJotfd;3,37586E+11;;;;0;0;0;0
1,07037E+11;;RE-OV-BLU-08;;;Комбинезон Classic / S- S;;;;14890.00;9;;Размеры:S;;8MpETzdthEGUVPjexRP5;3,37586E+11;;;;0;0;0;0
5,36701E+11;;RE-OV-BLU-09;;;Комбинезон Classic / M- M;;;;14890.00;10;;Размеры:M;;RJ4UGv3RjoTGEFvMBk1b;3,37586E+11;;;;0;0;0;0
4,11781E+11;;;;"Бестселлеры;Брюки и шорты";Шорты Glam Sport;;;https://static.tildacdn.com/stor3366-6639-4434-b836-643363633935/77215284.jpg;;;;;;4366b85e-b80e-11ed-bc95-18037346542a;;черный;;100% полиэфир;0;0;0;0
6,89783E+11;;RE-SH-BL-01;;;Шорты Glam Sport / XS/S (40-42)- XS/S (40-42);;;;7900.00;0;;Размеры:XS/S (40-42);;U3BGhsATfHIcyGXDk6mE;4,11781E+11;;;;0;0;0;0
3,69955E+11;;RE-SH-BL-02;;;Шорты Glam Sport / M/L (44-46)- M/L (44-46);;;;7900.00;1;;Размеры:M/L (44-46);;LbGnRymgypRf4393aRua;4,11781E+11;;;;0;0;0;0
8,07022E+11;;RE-TD-WH-01;;"Бестселлеры;Худи и толстовки;Верхняя одежда";Свитер Тедди;;;https://static.tildacdn.com/stor6631-6166-4433-b531-313761643937/11024133.jpg;19990.00;7;;;;4366b865-b80e-11ed-bc95-18037346542a;;белый;oversize;100% полиэстер, подкладка: 95% бамбук, 5% лайкра;0;0;0;0
9,98584E+11;;;;Топы и футболки;Топ с узлом;;;https://static.tildacdn.com/stor3862-3563-4539-a137-313639663765/99119324.jpg;;;;;;1a263aa2-c3f1-11ed-bc95-18037346542a;;коричневый;XS (40);82% нейлон, 18% спандекс;0;0;0;0
8,48144E+11;;RE-KT-BRW-01;;;Топ с узлом / XS- XS;;;;5990.00;1;;Размеры:XS;;Zjl44c01hseYKFITAPcC;9,98584E+11;;;;0;0;0;0
8,76439E+11;;RE-KT-BRW-02;;;Топ с узлом / S- S;;;;5990.00;8;;Размеры:S;;5TT4VLDuZkG4SGdyxF0g;9,98584E+11;;;;0;0;0;0
1,77244E+11;;RE-KT-BRW-03;;;Топ с узлом / M- M;;;;5990.00;2;;Размеры:M;;3b5E1TZrLrHcYjK9OZRr;9,98584E+11;;;;0;0;0;0
5,85588E+11;;;;Леггинсы и велосипедки;Леггинсы на резинке;;;https://static.tildacdn.com/stor3564-6466-4737-b632-313434363465/42240234.jpg;;;;;;1a263aaa-c3f1-11ed-bc95-18037346542a;;черный;"XS/S (40-42); M/L (44-46)";78% полиэстер, 22% эластан;0;0;0;0
9,73274E+11;;RE-LG-BL-06;;;Леггинсы на резинке / XS/S (40-42)- XS/S (40-42);;;;5990.00;0;;Размеры:XS/S (40-42);;Dk1SddjKny1FTmfnl8La;5,85588E+11;;;;0;0;0;0
6,12741E+11;;RE-LG-BL-07;;;Леггинсы на резинке / M/L (44-46)- M/L (44-46);;;;5990.00;4;;Размеры:M/L (44-46);;ecaPY0l0700ByboHkFPP;5,85588E+11;;;;0;0;0;0
3,59816E+11;;;;Леггинсы и велосипедки;Леггинсы на резинке;Леггинсы;;https://static.tildacdn.com/stor6238-3639-4439-a563-336438396464/84441623.jpg;;;;;;1a263ab4-c3f1-11ed-bc95-18037346542a;;белый;"XS/S (40-42); M/L (44-46)";78% полиэстер, 22% эластан;0;0;0;0
8,55225E+11;;RE-LG-WH-01;;;Леггинсы на резинке / XS/S (40-42)- XS/S (40-42);;;;5990.00;2;;Размеры:XS/S (40-42);;jtSfxl8gTjaMPFrxJzhM;3,59816E+11;;;;0;0;0;0
4,54788E+11;;RE-LG-WH-02;;;Леггинсы на резинке / M/L (44-46)- M/L (44-46);;;;5990.00;1;;Размеры:M/L (44-46);;A13U14cajnZeRxEi6Xrn;3,59816E+11;;;;0;0;0;0
9,75691E+11;;;;Топы и футболки;Топ на резинке;;;https://static.tildacdn.com/stor3164-3464-4965-a438-653733626533/47970277.jpg;;;;;;1a263abc-c3f1-11ed-bc95-18037346542a;;черный;XS/S (40-42);78% полиэстер, 22% эластан;0;0;0;0
9,07896E+11;;RE-T-BLC-06;;;Топ на резинке / XS-S- XS-S;;;;4190.00;2;;Размеры:XS-S;;PRxH3rutebOEADv8ONLK;9,75691E+11;;;;0;0;0;0
6,09662E+11;;RE-T-BLC-07;;;Топ на резинке / M-L- M-L;;;;4190.00;9;;Размеры:M-L;;tD62HgFPPVe3XOBpGeJS;9,75691E+11;;;;0;0;0;0
9,09113E+11;;;;Леггинсы и велосипедки;Леггинсы с сеткой;;;https://static.tildacdn.com/stor6232-3235-4531-a631-376338323236/97790031.jpg;;;;;;1a263ac1-c3f1-11ed-bc95-18037346542a;;белый;"XS/S (40-42); M/L (44-46)";82% нейлон, 18% спандекс;0;0;0;0
1,67384E+11;;RE-LG-WH-03;;;Леггинсы с сеткой / XS/S (40-42)- XS/S (40-42);;;;6290.00;1;;Размеры:XS/S (40-42);;RPcC1rPnUPLTPocHYkux;9,09113E+11;;;;0;0;0;0
2,76525E+11;;RE-LG-WH-04;;;Леггинсы с сеткой / M/L (44-46)- M/L (44-46);;;;6290.00;2;;Размеры:M/L (44-46);;tB5V1Aga3ogHEOeBaZPg;9,09113E+11;;;;0;0;0;0
8,10856E+11;;;;Леггинсы и велосипедки;Леггинсы на резинке;;;https://static.tildacdn.com/stor6438-3638-4536-a462-396536313735/15019060.jpg;;;;;;1a263aca-c3f1-11ed-bc95-18037346542a;;дымчато-голубой;"XS/S (40-42); M/L (44-46)";78% полиэстер, 22% эластан;0;0;0;0
8,68642E+11;;RE-LG-SMB-04;;;Леггинсы на резинке / XS/S (40-42)- XS/S (40-42);;;;5990.00;0;;Размеры:XS/S (40-42);;XfFaT2znSSit8IKjRnif;8,10856E+11;;;;0;0;0;0
4,05435E+11;;RE-LG-SMB-05;;;Леггинсы на резинке / M/L (44-46)- M/L (44-46);;;;5990.00;2;;Размеры:M/L (44-46);;uFtJesArVdne6zBR40jO;8,10856E+11;;;;0;0;0;0
4,82304E+11;;;;Леггинсы и велосипедки;Леггинсы Wellnes;;;https://static.tildacdn.com/stor6462-3335-4536-a234-646161333736/48224584.jpg;;;;;;1a263ad4-c3f1-11ed-bc95-18037346542a;;черный;"XS(40); S (42)";95% хлопок, 5% эластан;0;0;0;0
8,6942E+11;;RE-LG-BLO-01;;;Леггинсы Wellnes / XS(40)- XS(40);;;;5299.00;2;;Размеры:XS(40);;0a6t41iyvuMx10CVLNRE;4,82304E+11;;;;0;0;0;0
2,55184E+11;;RE-LG-BLO-02;;;Леггинсы Wellnes / S (42)- S (42);;;;5299.00;2;;Размеры:S (42);;6TeiujT8hp0S5EJe6anC;4,82304E+11;;;;0;0;0;0
7,79783E+11;;RE-CYC-BLU-02;;Леггинсы и велосипедки;Велосипедки Wellnes;Велосипедки Wellnes;;https://static.tildacdn.com/stor3133-3434-4538-a433-346661616662/94323129.jpg;4299.00;1;;;;afdd5189-d2c8-11ed-bc95-18037346542a;;синий;S (42);65% вискоза, 30% нейлон, 5% лайкра;0;0;0;0
6,01889E+11;;;;Леггинсы и велосипедки;Велосипедки Wellnes;;;https://static.tildacdn.com/stor3133-3233-4632-b334-646432303835/80416305.jpg;;;;;;afdd518d-d2c8-11ed-bc95-18037346542a;;черный;XS(40);95% хлопок, 5% эластан;0;0;0;0
2,03072E+11;;RE-CYC-BLO-01;;;Велосипедки Wellnes / XS- XS;;;;4299.00;3;;Размеры:XS;;0VuXrVrVvCNl3RHHpv2t;6,01889E+11;;;;0;0;0;0
4,44601E+11;;RE-CYC-BLO-02;;;Велосипедки Wellnes / S- S;;;;4299.00;0;;Размеры:S;;Ig7YOJajazRzI0VZSpjA;6,01889E+11;;;;0;0;0;0
6,94932E+11;;;;Комбинезоны;Ромпер;;;https://static.tildacdn.com/stor3139-3930-4065-a365-313164343634/15827421.jpg;;;;;;1df94e88-e01d-11ed-bc96-18037346542a;;черный;XS (40);100% полиэстер;0;0;0;0
9,07742E+11;;RE-JS-BL-01;;;Ромпер / XS- XS;;;;16790.00;2;;Размеры:XS;;BUibZS9U4DHn69C08e9I;6,94932E+11;;;;0;0;0;0
1,31241E+11;;RE-JS-BL-02;;;Ромпер / S- S;;;;16790.00;0;;Размеры:S;;3rX1yfFXti4Yuz4yBIsI;6,94932E+11;;;;0;0;0;0
5,13806E+11;;RE-JS-BL-03;;;Ромпер / M- M;;;;16790.00;2;;Размеры:M;;0YOdU0XRGaraFfFutF9P;6,94932E+11;;;;0;0;0;0
5,71847E+11;;;;"Топы и футболки;SOFT TOUCH";Топ с узлом;;;https://static.tildacdn.com/stor3534-6164-4163-b031-303861316264/68813122.jpg;;;;;;ca467186-e8de-11ed-bc96-18037346542a;;черный;;95% полиэстер , 5% спандекс;0;0;0;0
4,21253E+11;;RE-KT-GRE-01;;;Топ с узлом / XS(40)- XS(40);;;;5990.00;5;;Размеры:XS(40);;bO3Y8EmBHyd6YkL02It9;5,71847E+11;;;;0;0;0;0
1,38168E+11;;RE-KT-GRE-02;;;Топ с узлом / S (42)- S (42);;;;5990.00;5;;Размеры:S (42);;dlrHnvlCldMSko3yzmtY;5,71847E+11;;;;0;0;0;0
8,61545E+11;;RE-KT-GRE-03;;;Топ с узлом / M (44)- M (44);;;;5990.00;5;;Размеры:M (44);;v91Kmmpd7nKXuMCxymdH;5,71847E+11;;;;0;0;0;0
1,74646E+11;;;;"Топы и футболки;SOFT TOUCH";Топ с узлом;;;https://static.tildacdn.com/stor3335-3237-4734-b064-393434646563/60307564.jpg;;;;;;e020bc46-e9a5-11ed-bc96-18037346542a;;белый;XS/S (40-42);95% полиэстер 5% спандекс;0;0;0;0
3,78574E+11;;RE-KT-WH-01;;;Топ с узлом / XS- XS;;;;5990.00;7;;Размеры:XS;;M6rLmIhU3ICzEP2dIYLy;1,74646E+11;;;;0;0;0;0
4,33172E+11;;RE-KT-WH-02;;;Топ с узлом / S- S;;;;5990.00;6;;Размеры:S;;PgaZLK1MXhSDZKGhPbtd;1,74646E+11;;;;0;0;0;0
5,93188E+11;;RE-KT-WH-03;;;Топ с узлом / M- M;;;;5990.00;4;;Размеры:M;;CtD7uAM6cf7siFA1s54b;1,74646E+11;;;;0;0;0;0
4,55487E+11;;;;"Бестселлеры;Комбинезоны";Ромпер;;;https://static.tildacdn.com/stor6238-6232-4363-b362-356438366534/11783456.jpg;;;;;;e020bc50-e9a5-11ed-bc96-18037346542a;;голубой;;100% полиэстер;0;0;0;0
2,04846E+11;;RE-JS-BLU-01;;;Ромпер / XS- XS;;;;16790.00;4;;Размеры:XS;;PTzTzFJtRhROtTDPOOY9;4,55487E+11;;;;0;0;0;0
3,92026E+11;;RE-JS-BLU-02;;;Ромпер / S- S;;;;16790.00;2;;Размеры:S;;ycusSzYbx8lDBBBnata7;4,55487E+11;;;;0;0;0;0
1,46455E+11;;;;"Бестселлеры;Комбинезоны";Ромпер;;;https://static.tildacdn.com/stor3036-6630-4537-b166-303438653565/80541873.jpg;;;;;;226cb78d-f652-11ed-bc98-18037346542a;;сиреневый;;100% полиэстер;0;0;0;0
7,0302E+11;;RE-JS-LI-01;;;Ромпер / XS- XS;;;;16790.00;4;;Размеры:XS;;7s5o07EJXXDnsnlMTD2e;1,46455E+11;;;;0;0;0;0
1,03027E+11;;RE-JS-LI-02;;;Ромпер / S- S;;;;16790.00;0;;Размеры:S;;Ii4AvYBmtaoymb8VHPHI;1,46455E+11;;;;0;0;0;0
3,95434E+11;;;;"Брюки и шорты;Рубчик";Шорты на резинке;;;https://static.tildacdn.com/stor3330-6661-4638-b736-656330656337/71141002.jpg;;;;;;220c8aad-ffa7-11ed-bc99-18037346542a;;желтый;;95% полиэстер, 5% эластан;0;0;0;0
8,83841E+11;;RE-SHST-YL-03;;;Шорты на резинке / XS-S- XS-S;;;https://static.tildacdn.com/stor3330-6661-4638-b736-656330656337/71141002.jpg;4290.00;13;;Размеры:XS-S;;NkdLRNldFifKBsgGIOdU;3,95434E+11;;;;0;0;0;0
6,19216E+11;;RE-SHST-YL-04;;;Шорты на резинке / M-L- M-L;;;https://static.tildacdn.com/stor3330-6661-4638-b736-656330656337/71141002.jpg;4290.00;6;;Размеры:M-L;;T7Ubphzgk53dsbVnj8nE;3,95434E+11;;;;0;0;0;0
5,73914E+11;;;;"Брюки и шорты;Рубчик";Шорты на резинке;Шорты на резинке;;https://static.tildacdn.com/stor3566-6239-4831-b432-613136346465/40203704.jpg;;;;;;220c8ab2-ffa7-11ed-bc99-18037346542a;;охра;XS/S (40-42);95% полиэстер, 5% эластан;0;0;0;0
2,51464E+11;;RE-SHST-OR-03;;;Шорты на резинке / XS-S- XS-S;;;https://static.tildacdn.com/stor3566-6239-4831-b432-613136346465/40203704.jpg;4290.00;4;;Размеры:XS-S;;t0FHfVj2icbLLPInPgG3;5,73914E+11;;;;0;0;0;0
4,26551E+11;;RE-SHST-OR-04;;;Шорты на резинке / M-L- M-L;;;https://static.tildacdn.com/stor3566-6239-4831-b432-613136346465/40203704.jpg;4290.00;0;;Размеры:M-L;;gc6HIUjcnkVnkY8VPPVF;5,73914E+11;;;;0;0;0;0
9,43384E+11;;;;"Брюки и шорты;Рубчик";Шорты на резинке;;;https://static.tildacdn.com/stor6532-6337-4339-a339-613236656266/12855989.jpg;;;;;;220c8ab7-ffa7-11ed-bc99-18037346542a;;розовый;;95% полиэстер, 5% эластан;0;0;0;0
8,00349E+11;;RE-SHST-PIN-03;;;Шорты на резинке / XS-S- XS-S;;;;4290.00;3;;Размеры:XS-S;;hjB8gNXN1rCk7GrikY61;9,43384E+11;;;;0;0;0;0
7,54395E+11;;RE-SHST-PIN-04;;;Шорты на резинке / M-L- M-L;;;;4290.00;1;;Размеры:M-L;;R5xT0T67ahNdufDeXg7d;9,43384E+11;;;;0;0;0;0
8,2167E+11;;;;"Брюки и шорты;Рубчик";Шорты на резинке;Шорты на резинке;;https://static.tildacdn.com/stor6565-3065-4632-b766-333661333632/95783006.jpg;;;;;;220c8abb-ffa7-11ed-bc99-18037346542a;;белый;XS/S (40-42);95% полиэстер, 5% эластан;0;0;0;0
8,29863E+11;;RE-SHST-WH-03;;;Шорты на резинке / XS-S- XS-S;;;;4290.00;3;;Размеры:XS-S;;SMSEYRJboCAeMGerg3SV;8,2167E+11;;;;0;0;0;0
9,70804E+11;;RE-SHST-WH-04;;;Шорты на резинке / M-L- M-L;;;;4290.00;1;;Размеры:M-L;;oSIRYbe8VcthPcUCRzIO;8,2167E+11;;;;0;0;0;0
5,1198E+11;;;;"Брюки и шорты;Рубчик";Шорты рубчик;Шорты рубчик;;https://static.tildacdn.com/stor3666-3830-4530-a137-653633386535/95081714.jpg;;;;;;220c8abf-ffa7-11ed-bc99-18037346542a;;розовый;"XS/S (40-42); M-L";95% полиэстер, 5% эластан;0;0;0;0
4,55554E+11;;RE-SHST-P-01;;;Шорты рубчик / XS-S- XS-S;;;;3750.00;3;;Размеры:XS-S;;Tk4bVonHH6RYvaU2lI6v;5,1198E+11;;;;0;0;0;0
3,48095E+11;;RE-SHST-P-02;;;Шорты рубчик / M-L- M-L;;;;3750.00;4;;Размеры:M-L;;2BhAHnRjEiBj8pMHIzbK;5,1198E+11;;;;0;0;0;0
4,59361E+11;;;;"Брюки и шорты;Рубчик";Шорты рубчик;Шорты рубчик;;https://static.tildacdn.com/stor3532-6666-4237-b035-663539353834/58661771.jpg;;;;;;220c8ac6-ffa7-11ed-bc99-18037346542a;;голубой;"XS/S (40-42); M-L";95% полиэстр, 5% эластан;0;0;0;0
4,09304E+11;;RE-SHST-BLU-01;;;Шорты рубчик / XS-S- XS-S;;;;3750.00;2;;Размеры:XS-S;;ExLSPAZVKNav1HjDCeKD;4,59361E+11;;;;0;0;0;0
3,60887E+11;;RE-SHST-BLU-02;;;Шорты рубчик / M-L- M-L;;;;3750.00;2;;Размеры:M-L;;60Kdo9GzLttd5jLF8L7x;4,59361E+11;;;;0;0;0;0
9,41102E+11;;;;"Леггинсы и велосипедки;Рубчик";Велосипедки рубчик;;;https://static.tildacdn.com/stor6634-3063-4339-a466-396336633463/74440271.jpg;;;;;;220c8aca-ffa7-11ed-bc99-18037346542a;;розовый;XS/S (40-42);95% полиэстер, 5% эластан;0;0;0;0
3,20452E+11;;RE-CYCST-PIN-02;;;Велосипедки рубчик / XS-S- XS-S;;;;3950.00;3;;Размеры:XS-S;;36lCfMvh7J9duOBNIPJr;9,41102E+11;;;;0;0;0;0
2,7501E+11;;RE-CYCST-PIN-03;;;Велосипедки рубчик / M-L- M-L;;;;3950.00;1;;Размеры:M-L;;NZKzXrOt7mnz6UtFiKLN;9,41102E+11;;;;0;0;0;0
5,68788E+11;;;;"Леггинсы и велосипедки;Рубчик";Велосипедки рубчик;;;https://static.tildacdn.com/stor3766-3266-4430-a237-613330633931/92289049.jpg;;;;;;220c8ad0-ffa7-11ed-bc99-18037346542a;;голубой;XS/S (40-42);95% полиэстер, 5% эластан;0;0;0;0
5,53584E+11;;RE-CYCST-BLU-01;;;Велосипедки рубчик / XS-S- XS-S;;;;3950.00;2;;Размеры:XS-S;;sVGjctLzcU46dCyP9SCv;5,68788E+11;;;;0;0;0;0
7,5153E+11;;RE-CYCST-BLU-02;;;Велосипедки рубчик / M-L- M-L;;;;3950.00;1;;Размеры:M-L;;zNcXEFMXSKal9ORN06H9;5,68788E+11;;;;0;0;0;0
4,2903E+11;;;;Леггинсы и велосипедки;Велосипедки на резинке;;;https://static.tildacdn.com/stor3035-6561-4666-a633-353164373933/91700237.jpg;;;;;;220c8ad5-ffa7-11ed-bc99-18037346542a;;розовый;XS/S (40-42);95% полиэстер, 5% эластан;0;0;0;0
9,78173E+11;;RE-CYCST-P-03;;;Велосипедки на резинке / XS-S- XS-S;;;;4490.00;2;;Размеры:XS-S;;YK8Afn6rMiSUTnVidGpy;4,2903E+11;;;;0;0;0;0
2,86308E+11;;RE-CYCST-P-04;;;Велосипедки на резинке / M-L- M-L;;;;4490.00;3;;Размеры:M-L;;ds7xIHKf6puo5AV62eOp;4,2903E+11;;;;0;0;0;0
